id,customer,product,price,sale_date
1123,Andrea Conrad,Headphones,718.08,2024-01-04
1124,Steve Miller PhD,Speaker,83.23,2023-09-18
1125,Teresa Perry,Mouse,484.44,2024-04-30
1126,Samantha Baker,Speaker,539.02,2023-09-03
1127,Eric Blackburn,Speaker,548.21,2025-07-07
1128,Neil Schmidt,Tablet,704.62,2023-12-21
1129,Danielle Garrett,Printer,597.88,2023-12-13
1130,Jennifer Garcia,Laptop,118.28,2024-11-13
1131,Jimmy Ortega,Keyboard,661.03,2025-05-11
1132,Christopher Morales,Tablet,174.68,2024-04-07
1133,Zachary Ramos,Mouse,53.85,2024-04-18
1135,Jessica Swanson,Speaker,114.89,2024-10-22
1136,Cindy Cannon,Laptop,266.15,2025-06-12
1137,Tyrone West,Printer,749.38,2024-05-21
1138,Victoria Larson,Printer,584.71,2024-08-17
1139,Elizabeth Evans MD,Mouse,228.82,2025-04-21
1140,Rodney Norris,Tablet,397.22,2024-02-22
1141,Kristie Howe,Mouse,693.53,2023-11-26
1142,Henry Taylor,Headphones,351.52,2024-04-29
1143,Crystal Shepherd,Smartphone,487.94,2023-10-11
1145,Carrie Petersen,Laptop,833.0,2024-12-21
1146,Susan Larson,Headphones,354.85,2024-03-11
1147,Laura Miller,Tablet,460.78,2023-09-14
1148,Hannah Montoya,Keyboard,525.9,2024-06-04
1150,Alexandra Waters,Camera,325.72,2024-05-10
1151,Andrew Fernandez,Monitor,54.24,2023-11-22
1152,Connie Williams,Laptop,32.36,2025-01-20
1153,Jeremy Larson,Tablet,651.49,2024-08-07
1154,Dylan Foster,Headphones,930.62,2023-11-09
1155,Kenneth Williams,Keyboard,520.83,2024-05-22
1156,Jonathan Ayala,Printer,168.53,2023-11-08
1157,Justin Freeman,Printer,432.11,2024-11-23
1158,Luis Fitzgerald,Camera,239.54,2024-02-01
1159,Ricardo Morris,Speaker,633.46,2025-06-10
1160,Michael Henderson,Headphones,644.07,2024-04-15
1161,Kirk Johnson,Speaker,401.63,2024-03-14
1162,Lisa Branch MD,Mouse,884.27,2023-11-19
1163,Robert Gonzalez,Camera,596.28,2024-05-04
1164,Sarah Rodriguez,Speaker,14.41,2023-09-13
1165,Tammy Melton,Keyboard,213.73,2025-03-26
1166,Michael Rodriguez,Laptop,581.57,2024-06-28
1167,Daniel Medina,Printer,195.09,2023-12-31
1168,Deanna Webb,Tablet,205.1,2025-01-19
1169,Michael Smith,Laptop,269.73,2024-10-04
1170,Amanda Jackson,Camera,532.44,2024-02-28
1172,James Nelson,Mouse,123.09,2025-04-18
1173,Sharon Smith,Tablet,847.06,2025-04-30
1174,Crystal James,Mouse,180.8,2025-07-18
1175,Ethan Delacruz,Monitor,919.5,2024-08-27
1176,Jonathan Ellis,Mouse,93.9,2025-06-12
1177,David Moreno,Headphones,320.05,2024-04-04
1178,Christopher Reed,Keyboard,312.33,2024-04-18
1179,Cynthia Good,Headphones,379.57,2024-08-05
1180,Lori Johns,Headphones,515.72,2025-05-16
1181,Alyssa Peters,Speaker,600.46,2024-02-25
1182,Steven Sandoval,Mouse,389.87,2023-10-08
1183,Tyler Salazar,Headphones,491.8,2024-11-04
1184,David Hernandez,Printer,696.5,2025-07-14
1185,Erin Daniels,Headphones,559.36,2024-01-03
1186,Joshua Mcbride,Camera,295.95,2025-04-26
1187,Michael Mills,Headphones,321.43,2023-11-11
1188,Vanessa Thomas DVM,Camera,623.22,2025-06-05
1189,Justin Fry,Tablet,952.32,2023-10-30
1190,Shawn Acosta,Camera,145.17,2025-02-14
1191,Jennifer Jenkins,Speaker,964.19,2024-06-23
1192,Stephanie Mahoney,Printer,656.54,2024-02-21
1193,Ashley Lopez,Speaker,687.85,2025-02-12
1194,Debra Bradley,Speaker,713.04,2024-01-20
1195,Michael Howard,Camera,493.81,2024-12-20
1196,Jonathan Jacobs,Laptop,569.74,2025-01-06
1197,Samuel Henry,Keyboard,299.17,2023-11-13
1198,Andrew Duran,Monitor,232.59,2023-08-15
1199,Jason Newton,Monitor,176.53,2025-07-27
1200,Andrea Ho,Camera,569.99,2025-07-25
1201,Katherine Nguyen,Camera,554.23,2024-07-04
1202,Jared Williams,Laptop,576.99,2025-01-23
1203,Erik Carr,Monitor,777.36,2025-01-28
1204,Kelly Liu,Tablet,546.62,2025-03-02
1205,Jocelyn Wilcox,Smartphone,762.4,2023-09-05
1206,Kelly Foster PhD,Camera,550.89,2024-09-15
1207,Lydia Williams,Speaker,111.39,2024-03-04
1208,Eric Carey,Keyboard,304.73,2024-07-07
1209,Louis Brown,Smartphone,455.24,2024-08-16
1210,Ronald Hayes,Tablet,863.58,2025-01-14
1211,Richard Pace,Laptop,444.68,2024-12-25
1212,Jason Hayes,Laptop,777.88,2023-12-13
1213,Michelle Harris,Keyboard,217.78,2024-07-02
1214,Michael Meadows,Mouse,692.24,2025-03-09
1215,Becky Wilson,Mouse,636.44,2024-06-28
1216,Joseph Cruz,Headphones,619.99,2025-03-05
1217,Tiffany Gray,Keyboard,815.39,2024-05-09
1218,Susan Cunningham,Smartphone,574.37,2024-11-29
1219,Sean White,Printer,288.27,2025-01-06
1220,Eric Mack,Printer,176.69,2024-06-26
1221,Autumn Anderson,Monitor,296.44,2023-12-31
1222,Dawn Ellis,Monitor,952.87,2025-04-21
1223,Abigail Andrade,Printer,985.63,2024-01-25
1224,Karen Ortiz,Laptop,144.23,2023-10-02
1225,Dana Kelley,Speaker,919.58,2024-10-31
1226,Samantha Williams,Monitor,868.38,2023-11-21
1227,Amanda Nash,Headphones,704.41,2024-12-04
1228,Elizabeth Knapp,Headphones,257.18,2023-09-09
1229,Christopher Powers,Tablet,830.2,2024-10-24
1230,Linda Cobb,Speaker,494.56,2023-12-12
1231,Kent Huynh,Mouse,636.08,2023-10-12
1232,Jacob Gray,Speaker,381.42,2023-09-23
1233,Joshua Carter,Laptop,637.29,2023-11-11
1234,Denise Rose,Laptop,408.82,2024-08-22
1235,Lisa Rodriguez,Monitor,697.76,2025-01-19
1236,Victoria Webb,Tablet,460.15,2024-12-20
1237,Victoria Mitchell,Camera,334.02,2024-10-23
1238,Joseph Carney,Smartphone,870.22,2024-04-19
1239,Justin Stone,Laptop,733.62,2024-11-08
1240,Christopher Lynch DDS,Camera,638.49,2025-07-20
1241,Alexander Garrett,Tablet,851.61,2023-10-30
1242,Rebecca Duarte,Printer,403.74,2024-06-02
1243,Justin Walsh,Speaker,826.6,2023-08-13
1244,Douglas Tyler,Camera,275.85,2024-03-16
1245,Erica Smith,Monitor,344.38,2024-12-18
1246,Nathaniel Gilbert,Mouse,139.29,2023-08-26
1247,Gary Morgan,Camera,790.42,2024-12-08
1248,Rebecca Brewer,Smartphone,55.48,2024-07-21
1249,Stephanie Herrera,Camera,26.12,2024-04-05
1250,Jennifer Newton,Headphones,446.87,2025-04-06
1251,Nathaniel Stewart,Smartphone,991.92,2024-08-30
1252,Michael Marsh,Speaker,210.3,2025-05-15
1254,Miss Sarah Duncan,Headphones,875.68,2024-05-15
1255,Sharon Walton,Monitor,102.41,2025-01-01
1256,Andres Gutierrez,Tablet,257.89,2024-08-02
1257,Jesse Sampson,Tablet,667.86,2024-01-09
1258,Brian Glover,Headphones,61.27,2025-02-23
1259,Jill Johnson,Monitor,728.73,2024-07-22
1260,Cheryl Mclean,Keyboard,434.94,2025-01-21
1261,Patricia Thomas,Laptop,706.66,2025-05-03
1262,Teresa Rhodes,Smartphone,221.29,2023-11-10
1263,Julia Reeves,Laptop,141.37,2024-08-20
1264,Timothy Mcdaniel,Keyboard,524.25,2024-10-12
1265,John Williams,Camera,19.19,2024-08-19
1266,Emily Lane,Tablet,818.94,2024-03-20
1267,Erica Lee,Speaker,697.09,2024-02-23
1268,Jeremy Wilson,Camera,80.12,2023-11-22
1269,Adrian Dean,Speaker,98.44,2024-08-14
1270,Gregory Flores,Laptop,112.17,2023-11-16
1271,Diane Sanchez,Tablet,882.18,2023-09-26
1272,Gina Wallace,Headphones,388.89,2023-11-08
1273,Michael Rodriguez,Headphones,645.16,2023-09-13
1275,Melissa Jensen,Mouse,653.52,2024-03-20
1276,Michelle Lambert,Camera,357.68,2024-08-28
1277,Nicole Owens,Keyboard,631.8,2023-11-09
1278,Tamara Mcdonald,Headphones,920.7,2024-07-03
1279,Michelle Marshall,Mouse,689.7,2024-01-21
1280,Scott Jensen,Keyboard,95.82,2025-06-02
1281,Michael Ortega,Laptop,148.61,2025-03-03
1282,Jody Johnson,Laptop,593.68,2024-07-17
1283,Joel Jackson,Speaker,358.02,2025-02-16
1284,Bethany Garcia,Speaker,321.36,2025-03-24
1285,Erika Banks,Headphones,255.31,2025-03-06
1286,Jennifer Gutierrez,Laptop,255.69,2024-10-31
1287,Valerie Reyes,Mouse,604.01,2024-04-10
1288,Leslie Mueller,Mouse,292.07,2024-06-18
1289,Kimberly Young,Smartphone,849.41,2024-12-01
1290,Timothy Andrews,Monitor,213.39,2024-07-25
1291,Julie Peters,Mouse,514.43,2025-03-27
1292,Tyler Jones,Speaker,302.59,2023-10-23
1293,Patricia Gray,Smartphone,785.96,2024-07-31
1294,Ann Montoya,Keyboard,499.94,2025-05-14
1295,Makayla Smith,Laptop,248.67,2023-11-20
1297,Michael Stewart,Tablet,934.59,2024-09-24
1298,Elizabeth Harding,Headphones,392.97,2024-06-17
1299,Mrs. Ann Smith,Mouse,426.65,2025-07-26
1300,Cameron Phillips,Printer,686.11,2024-04-30
1301,Amy Warner,Camera,954.91,2025-03-26
1302,Scott Glenn,Laptop,26.52,2024-01-23
1303,Jennifer Flores,Laptop,23.66,2024-05-10
1304,Joshua Bates,Keyboard,49.43,2024-07-17
1305,James Middleton,Smartphone,949.19,2025-04-10
1306,Zachary Santiago,Speaker,511.54,2023-11-11
1307,Alan Griffith,Printer,769.44,2024-07-25
1309,Jesus Mccormick,Printer,542.28,2024-10-19
1310,Christopher Hicks,Headphones,284.69,2024-09-11
1312,Sarah Young,Headphones,541.03,2024-08-05
1313,Joshua Richardson,Speaker,590.57,2025-07-20
1314,Michele Wilson,Laptop,317.07,2024-07-22
1315,Brenda Simon,Speaker,732.66,2025-07-23
1316,Dr. Julie Miller,Keyboard,67.33,2025-05-16
1317,John Harmon,Laptop,925.38,2025-07-07
1318,Mark Yates,Laptop,458.84,2024-03-20
1319,Greg Osborne,Mouse,64.48,2024-07-12
1320,Julie Gross,Headphones,128.25,2024-06-07
1321,Rebecca Roberts,Headphones,704.48,2023-08-30
1322,Nicole Acosta,Headphones,501.45,2024-09-20
1323,John Jackson,Tablet,527.78,2023-09-11
1325,Sarah Ramirez,Monitor,735.61,2023-11-09
1326,Scott Smith,Laptop,773.72,2023-10-25
1327,Kevin Hernandez,Smartphone,341.66,2024-06-26
1328,Debbie Haynes,Speaker,279.26,2024-07-24
1329,Shannon Cooper,Laptop,270.32,2023-10-05
1330,Timothy Moore,Mouse,631.26,2024-08-01
1331,Patricia Young MD,Camera,460.65,2024-11-13
1332,Nicholas Reed,Tablet,64.88,2024-11-16
1334,Paul Goodwin,Monitor,775.6,2024-08-28
1335,Michael Wells,Mouse,677.38,2023-11-19
1336,Alexandra Ho,Laptop,236.12,2024-06-28
1337,Tonya Vega,Printer,12.54,2023-09-03
1338,Marcia Blanchard,Smartphone,252.11,2024-06-15
1340,Matthew Myers,Headphones,931.85,2025-02-20
1341,Morgan Chapman,Smartphone,557.34,2023-12-25
1342,Michael White,Speaker,232.27,2024-09-08
1343,Sandra Smith,Keyboard,422.09,2023-10-15
1344,Jeremy Robinson,Tablet,278.55,2024-02-28
1345,Alexander Davis,Laptop,575.82,2025-06-21
1346,Sara Sampson,Laptop,507.02,2024-11-13
1347,Barbara Gates,Smartphone,187.55,2023-11-07
1348,Stephanie Knight,Printer,981.6,2025-07-11
1349,Melissa King,Speaker,78.24,2024-07-11
1350,Margaret Livingston,Camera,867.37,2024-02-23
1351,Steven Carrillo,Monitor,334.03,2024-03-28
1352,Benjamin Waters,Printer,462.18,2024-05-10
1354,John Mcfarland,Mouse,250.16,2024-10-24
1355,Johnathan Thomas,Tablet,595.77,2025-02-16
1356,Mason Gaines,Camera,997.81,2025-01-08
1357,Benjamin Duncan,Keyboard,735.14,2024-02-04
1358,Steven Hernandez,Printer,762.88,2024-11-15
1359,Mary Adams,Keyboard,159.06,2024-12-28
1360,Laura Robertson,Speaker,33.67,2025-06-22
1361,Jeffrey Anthony DDS,Printer,352.96,2025-03-01
1362,April Finley,Smartphone,951.48,2025-03-24
1364,Mark Benjamin,Monitor,112.91,2023-10-10
1365,Tonya Miller,Printer,983.28,2024-07-05
1366,Maria Thompson,Speaker,497.11,2023-09-02
1367,Connor Dominguez,Smartphone,972.83,2025-05-21
1368,Heather Miller,Headphones,714.54,2024-11-09
1369,Brenda Lee,Laptop,53.46,2025-01-12
1370,Katherine Brown,Keyboard,898.31,2024-09-03
1371,Joseph Flowers,Printer,418.93,2024-06-28
1372,Amanda Brown PhD,Tablet,463.87,2023-09-05
1373,Robert Contreras,Laptop,584.96,2024-07-05
1374,Shelly Hernandez,Printer,142.18,2024-10-01
1375,Amanda Thomas,Speaker,84.08,2024-11-24
1376,Thomas Williams,Mouse,71.66,2024-12-29
1377,Christopher Williams,Headphones,244.4,2024-03-16
1378,Joy Jackson,Monitor,852.4,2024-10-10
1379,Ashley Crawford,Speaker,703.72,2025-03-11
1380,Robert Simmons,Tablet,324.88,2025-03-20
1381,Miss Erika Daugherty,Monitor,241.28,2024-09-29
1382,Russell Mcguire,Keyboard,144.75,2025-02-13
1383,Gabriela Martinez,Mouse,117.88,2023-11-16
1384,Michael Tran,Laptop,172.73,2024-06-20
1385,Amanda Garcia,Camera,320.89,2025-04-15
1386,Paula Smith,Laptop,540.57,2024-07-25
1387,Christopher Davis,Keyboard,457.4,2024-11-23
1388,Jennifer Aguirre,Camera,272.36,2025-02-19
1389,Christine Bowman,Laptop,99.52,2024-08-21
1390,Todd Bishop,Monitor,828.12,2023-09-01
1391,Jonathan Clements,Mouse,49.93,2024-11-05
1392,Hannah Smith,Tablet,156.84,2024-01-24
1393,Joseph Davis,Keyboard,968.72,2024-04-25
1394,Kimberly Robinson,Speaker,518.33,2025-02-18
1395,Destiny Lee,Monitor,267.57,2025-03-09
1396,Tracy Wells,Headphones,40.77,2023-12-11
1397,Amanda Newman,Speaker,856.06,2024-02-29
1398,Geoffrey Trujillo,Printer,750.6,2025-02-09
1399,Patrick Buckley,Keyboard,103.78,2023-12-11
1400,Karina Wilson,Laptop,805.86,2025-05-20
1401,Leslie Nguyen,Headphones,130.24,2023-12-28
1403,Oscar Kane,Headphones,206.15,2024-05-05
1404,John Washington,Speaker,378.52,2025-05-16
1405,Timothy Gibson,Laptop,586.5,2024-05-14
1406,Nathan Chen,Monitor,918.25,2025-07-18
1407,Cameron Schwartz,Laptop,31.58,2023-09-17
1408,Samuel Ellis,Laptop,205.77,2023-12-08
1409,Stephen Munoz,Camera,811.21,2025-03-04
1410,Lisa Jackson,Laptop,906.03,2025-07-14
1411,Angelica Vincent,Tablet,131.3,2024-07-27
1412,Leslie Hood MD,Camera,60.13,2025-01-19
1413,Danielle Murphy,Mouse,438.82,2024-10-01
1414,Leslie Hernandez,Speaker,501.17,2024-09-27
1415,William Williams,Speaker,686.38,2024-07-14
1416,Amanda Schmidt,Headphones,360.4,2024-07-20
1417,Samantha Chavez,Headphones,282.23,2024-01-27
1418,Alexandria Dennis,Camera,884.59,2025-06-29
1419,Edward Holland,Smartphone,617.97,2023-10-10
1420,Eric Warner,Mouse,253.33,2025-04-23
1421,Allison Gibson,Monitor,503.9,2025-02-19
1422,Jennifer Clarke,Printer,484.24,2024-05-01
1423,Mark Dalton,Laptop,286.98,2023-09-25
1424,Faith Johnson,Headphones,425.04,2024-06-11
1425,Tracy Daniels,Printer,256.66,2025-03-07
1426,Angela Gilmore,Printer,796.9,2025-01-23
1427,Tony Leonard,Speaker,784.1,2025-05-15
1428,Jacob Harvey,Tablet,484.89,2024-04-28
1429,Justin Jones,Camera,350.59,2025-01-04
1430,William Allen,Mouse,507.37,2023-10-27
1431,Todd Carpenter,Speaker,277.73,2025-07-06
1432,Patrick Perez,Smartphone,325.69,2024-04-18
1433,Michael Ramirez,Keyboard,39.01,2023-09-20
1434,John Rose,Monitor,68.01,2023-11-02
1435,Meghan Patel,Camera,534.14,2024-03-05
1436,Rebecca Dougherty,Mouse,999.61,2025-03-18
1437,Ana Mcclain,Headphones,109.13,2024-07-04
1438,Steven Roberts,Keyboard,273.86,2025-07-04
1439,Donald Terry,Smartphone,766.41,2024-08-01
1440,Kelly Burton,Keyboard,579.94,2024-03-06
1441,Kimberly Anderson,Speaker,361.26,2024-04-14
1442,Matthew Carter,Headphones,184.34,2023-09-20
1443,Crystal Meza,Mouse,324.82,2024-11-18
1444,Grant Lucas,Tablet,914.84,2024-03-30
1445,Melissa Wilkinson,Smartphone,706.42,2024-06-25
1446,Carlos Clarke,Tablet,948.08,2023-12-08
1447,John Arellano,Mouse,150.68,2025-02-17
1448,Harry Bryant,Keyboard,838.33,2023-12-04
1449,Michelle Mitchell,Camera,546.7,2025-07-16
1450,Melissa Estrada,Headphones,495.53,2023-11-25
1451,Andrew Stewart,Laptop,65.61,2023-11-05
1452,Cody Hart,Mouse,226.62,2023-08-30
1453,Gregg Watson,Printer,483.21,2024-09-02
1454,Eric Knapp,Tablet,918.72,2024-05-26
1455,Mr. Jimmy Flores Jr.,Keyboard,808.38,2025-01-25
1456,Erin Thornton,Tablet,719.77,2024-07-16
1457,Tony Hooper,Tablet,68.96,2024-09-27
1458,Keith Meadows,Headphones,590.74,2024-06-23
1459,Monique Mccullough,Headphones,776.62,2023-11-14
1460,Elizabeth Morales,Printer,862.06,2025-04-10
1461,Brandon Brown,Laptop,379.85,2024-11-15
1462,Courtney Walls,Speaker,590.16,2024-02-24
1463,Joshua Griffin,Tablet,308.75,2024-12-07
1465,Terri Kerr,Camera,652.69,2024-04-24
1466,Scott Wood,Headphones,710.11,2024-05-03
1467,Gregory Madden,Printer,696.62,2025-05-05
1468,Nicholas Wallace,Mouse,789.12,2025-07-30
1469,Donna Shaffer,Keyboard,668.88,2025-07-14
1470,Steven Taylor,Headphones,384.6,2024-10-07
1471,Daniel Wells,Monitor,136.07,2025-04-30
1472,Mrs. Toni Avila,Smartphone,949.3,2023-10-08
1473,Thomas Perry,Mouse,397.69,2024-09-14
1474,Nicole Taylor,Mouse,42.06,2023-12-18
1475,Julian Williams,Mouse,325.03,2025-03-30
1476,Elizabeth Hansen,Mouse,228.69,2024-07-08
1477,Aaron Baker,Mouse,113.07,2025-07-03
1478,Kaitlyn Valdez,Camera,149.24,2025-05-18
1479,John Watts,Laptop,245.62,2024-01-30
1480,Donald Gamble,Tablet,176.21,2023-09-22
1481,Lauren Cunningham,Laptop,823.45,2025-04-30
1482,Karen Benson,Tablet,452.16,2023-10-31
1483,Laura Bruce,Monitor,217.59,2023-12-02
1484,Francisco Johns,Laptop,356.98,2023-11-12
1485,Dominic Barnes,Laptop,723.21,2025-06-01
1486,Dylan Moreno,Smartphone,392.08,2025-06-19
1487,Pamela White,Speaker,969.41,2023-10-13
1488,Kimberly Brennan,Speaker,498.15,2025-03-31
1489,Elizabeth Jennings,Speaker,357.72,2024-12-20
1490,Kevin Morrow,Speaker,110.41,2023-08-14
1491,Jacqueline Washington,Camera,790.84,2024-04-09
1492,Ashley Moore,Mouse,654.46,2024-01-13
1493,Steven Austin,Keyboard,171.03,2025-04-03
1494,Kim Arnold,Laptop,801.2,2025-02-07
1495,Joe Jones,Smartphone,301.96,2025-03-25
1496,Karen Collins,Tablet,268.52,2024-04-26
1497,Stacy Harper,Laptop,83.46,2025-02-13
1498,Michael Johnson,Headphones,889.05,2025-03-22
1499,Scott Thomas,Headphones,734.67,2024-01-17
1500,Carlos Miller,Printer,942.42,2024-12-21
1501,Angela Hampton,Laptop,344.57,2025-02-08
1502,Brian Mcguire,Mouse,894.29,2024-08-14
1503,Bryan King,Smartphone,437.01,2023-09-22
1505,Steven Lopez,Headphones,63.02,2024-04-17
1506,Ryan Mcmahon,Tablet,213.49,2025-06-28
1507,Christopher Mason,Keyboard,415.19,2025-01-18
1508,Kelly Garcia,Printer,724.82,2024-09-30
1509,Daniel Lee,Printer,272.61,2024-02-27
1510,Kimberly Beltran,Monitor,304.43,2023-10-16
1511,Jonathan Zimmerman,Laptop,59.14,2024-04-28
1512,Jessica Rosario,Mouse,554.17,2023-12-15
1513,James Lewis,Camera,162.05,2024-01-18
1514,William Martinez,Tablet,13.78,2023-10-24
1515,Philip Bush,Laptop,301.6,2024-09-15
1516,Garrett Wilson,Mouse,485.53,2024-02-28
1517,Emily Cherry,Laptop,35.48,2024-06-24
1518,Donna Wyatt,Headphones,641.81,2023-12-21
1519,Ryan Alvarez,Laptop,478.83,2024-12-13
1520,Zachary Vasquez,Laptop,315.27,2023-10-20
1521,Matthew Miller,Speaker,476.24,2023-11-17
1522,Kevin Garcia,Monitor,100.23,2025-06-11
1523,Amy Hester,Printer,393.65,2024-04-08
1524,Wanda Martinez,Tablet,886.64,2025-04-08
1525,Diana Reeves,Tablet,194.72,2024-10-03
1526,Richard Schneider,Smartphone,270.66,2024-05-23
1527,Larry Sullivan,Camera,270.77,2024-07-24
1528,Randy Rodriguez,Monitor,568.6,2024-02-04
1529,Mark Taylor Jr.,Headphones,754.71,2023-09-12
1530,Michael Stanton,Laptop,94.85,2024-05-10
1531,Brittany Howell,Tablet,810.1,2023-10-14
1532,Paul Saunders,Speaker,971.0,2025-03-06
1533,Matthew Henry,Mouse,235.24,2024-02-12
1534,Scott Payne,Smartphone,842.39,2025-07-01
1535,Jeffrey Melendez,Printer,424.45,2024-05-11
1536,James Stevens,Printer,690.2,2023-08-29
1537,Shannon Turner,Camera,576.99,2025-01-02
1538,Chad Baldwin MD,Keyboard,481.5,2023-10-23
1539,Mary Jennings,Laptop,400.86,2024-09-26
1540,Scott Hunter,Smartphone,507.08,2024-05-17
1541,Wesley Jensen MD,Printer,802.45,2025-07-19
1542,Alfred Williams,Mouse,155.97,2025-04-07
1543,Patrick Johnson,Camera,181.15,2025-05-17
1544,Brent Reed,Headphones,972.44,2024-04-22
1545,Matthew Wright,Keyboard,134.92,2024-11-20
1546,Susan Jones,Speaker,87.58,2024-03-14
1547,Alejandro Nguyen,Speaker,209.9,2024-07-06
1548,Laura Valenzuela,Headphones,835.77,2024-02-15
1549,Leah Odom,Monitor,326.55,2024-05-07
1550,Kenneth Stokes,Laptop,96.16,2023-10-17
1551,Gabriella Shaw,Printer,403.38,2025-02-14
1552,Lucas Cox,Tablet,858.06,2024-06-18
1553,Ryan Cobb PhD,Printer,463.58,2024-08-30
1554,Anthony Davies,Smartphone,788.69,2024-05-24
1555,Patrick Davis,Mouse,591.7,2025-04-13
1556,George Jones,Speaker,121.39,2025-03-12
1557,Daniel Flynn,Headphones,156.72,2024-11-23
1558,Robert Reynolds,Mouse,586.85,2024-09-02
1561,Laura Lewis,Speaker,271.5,2025-07-08
1562,Julie Giles,Camera,576.3,2024-08-28
1563,Patricia Hamilton,Camera,47.09,2024-09-21
1564,Kelly Diaz,Monitor,408.94,2023-11-21
1565,Michael Evans,Mouse,612.57,2024-06-18
1566,Ronald Brown,Speaker,48.39,2023-12-31
1567,Rodney Lucas,Tablet,693.61,2024-02-08
1568,Jennifer Wilson,Smartphone,748.29,2023-12-23
1569,Ronald Marshall,Monitor,898.06,2024-09-17
1571,David Lara,Monitor,287.54,2024-11-28
1572,Samuel Stuart,Camera,859.65,2024-07-25
1573,Scott Miller,Laptop,972.77,2024-10-17
1574,Stephanie Russell,Keyboard,143.04,2024-04-26
1575,Ann Hahn,Camera,776.29,2025-01-15
1577,Sandra Herring,Mouse,649.1,2025-06-15
1578,Stephen Young,Keyboard,447.3,2023-11-02
1579,Erin Silva,Speaker,743.54,2024-05-16
1580,Cynthia Henderson,Printer,868.52,2023-11-18
1581,Wayne Gonzales,Smartphone,520.12,2024-02-06
1582,Katherine Brooks,Headphones,74.96,2025-06-28
1583,Jeff Vega,Printer,409.35,2025-07-09
1584,Taylor Cox,Printer,880.54,2025-01-09
1585,Alisha Rasmussen,Smartphone,182.0,2024-10-20
1586,Mary Everett,Keyboard,838.61,2024-12-21
1587,Cynthia Tran,Keyboard,42.74,2024-03-18
1588,Heidi Burnett,Smartphone,918.85,2023-11-02
1589,Shannon Price,Keyboard,281.24,2025-05-31
1590,William Scott,Camera,510.08,2023-10-09
1591,Cynthia Clark,Laptop,684.36,2025-05-16
1592,Lynn Suarez,Keyboard,378.74,2025-02-15
1593,Andrew Delacruz,Mouse,451.64,2025-03-28
1594,Kaitlin Gutierrez,Camera,591.01,2025-04-10
1595,Sherri Wilkins,Tablet,350.81,2025-03-29
1596,Katie Bell,Monitor,751.47,2024-10-18
1597,Nancy Chavez,Laptop,292.22,2023-08-24
1598,Martin Mccoy,Speaker,59.15,2025-03-05
1599,James Fuller,Mouse,782.03,2024-03-21
1600,Christopher Black,Keyboard,858.54,2025-07-13
1601,Pamela Bradford,Keyboard,680.92,2024-12-18
1602,Emma Mendoza,Monitor,655.07,2025-01-23
1603,Michael Serrano,Printer,29.85,2025-03-11
1604,Jason White,Smartphone,479.36,2025-05-06
1605,Stacey Walker,Headphones,650.9,2025-06-28
1606,Maria Sims,Mouse,802.86,2025-05-28
1607,Christina Haynes,Keyboard,259.87,2023-12-06
1608,Jeffrey Green,Monitor,715.61,2023-10-09
1609,Travis Wilson,Monitor,429.57,2025-01-11
1610,Thomas Chavez,Speaker,853.07,2024-12-09
1611,Micheal Lee,Camera,259.48,2025-04-26
1612,Donna Snyder,Camera,309.12,2023-11-08
1613,Lindsay Carney,Printer,826.07,2024-02-27
1614,Jennifer Ortiz,Speaker,588.64,2023-11-19
1615,Dennis Williamson,Smartphone,516.4,2025-05-29
1616,Michael Ellis,Tablet,565.84,2023-08-12
1617,Frank Steele,Mouse,612.96,2024-12-19
1618,Michelle Fitzgerald,Monitor,687.57,2024-02-08
1619,Anthony Cook,Camera,73.2,2024-01-23
1620,Yesenia Crosby,Monitor,644.19,2025-07-12
1621,Nicole Williams,Monitor,268.54,2024-02-06
1622,Elizabeth Foster,Monitor,196.48,2024-05-02
1623,Kristin Carpenter,Printer,767.82,2024-02-11
1624,Tara Humphrey,Smartphone,807.38,2023-11-09
1625,Joseph Thomas,Mouse,410.06,2023-10-29
1626,Carl Savage,Tablet,683.95,2025-04-06
1627,Tammy Campbell,Smartphone,658.85,2025-05-07
1628,Pam Baker,Monitor,266.83,2024-03-20
1631,Charles Hall,Tablet,729.28,2023-08-31
1632,Michael Graham,Keyboard,689.45,2025-08-01
1633,Amanda Kelly,Camera,907.46,2025-01-04
1634,Mr. Ryan Camacho,Tablet,512.24,2023-11-03
1635,Sean White,Headphones,842.23,2023-12-06
1636,Denise Macdonald,Printer,189.32,2024-10-06
1637,Valerie Fox,Laptop,476.07,2024-09-25
1638,Billy Tate,Monitor,727.93,2024-12-11
1639,Allison Maldonado,Printer,765.29,2024-12-14
1640,Kevin Bean,Headphones,947.45,2025-04-07
1641,Brad Rivas,Tablet,657.89,2024-11-29
1642,Tyler Wheeler,Keyboard,361.73,2023-08-09
1643,Mary Tapia,Monitor,426.27,2024-03-29
1644,Morgan Bernard,Tablet,377.97,2024-09-24
1645,Anthony Schneider,Mouse,301.11,2024-03-28
1646,Benjamin Crane,Laptop,475.83,2024-05-09
1647,Christopher Hanna,Mouse,584.51,2025-04-28
1649,Paul Valdez,Printer,128.62,2023-11-01
1650,Jeffrey Drake MD,Speaker,534.54,2024-12-17
1651,Max Collier,Speaker,63.52,2024-08-13
1652,Stephen Alvarez MD,Headphones,145.99,2024-06-09
1653,Rita Austin,Keyboard,349.24,2024-06-17
